80
0.000000e+00 3.000000e+04 0.000000e+00 3.539215e+05 -2.332969e+04 -2.434590e+02 9.800677e+02 -7.118673e+02 -2.718277e+03 1.230527e+03 -4.734085e+02 8.482741e+03 8.938323e+02 1.078118e+03 -6.258898e+02 9.612680e+01 -2.042847e+03 7.502383e+00 1.140654e+03 1.970523e+02 -4.482389e+02 -1.152289e+02 -3.127881e+02 1.258853e+02 2.396543e+01 4.470758e+02 3.565984e+01 -1.058080e+01 -8.326763e+01 3.509676e+01 3.814193e+01 7.755766e+00 -3.499106e+01 -1.431514e+00 -9.009176e-01 -5.812149e+00 -9.789264e+00 -1.031671e+00 3.453932e+00 -7.165938e-01 -1.944073e+00 -1.316973e+00 -1.693426e+00 1.056555e+00 8.136019e-01 -1.306505e+00 5.219177e-01 -1.871367e-01 -1.295636e-01 1.544659e-01 1.888423e-02 2.581213e-02 4.452479e-02 
0.000000e+00 3.776776e+05 9.000000e-01 4.558353e+06 -2.024036e+05 2.114274e+05 7.299679e+03 2.278154e+04 -8.513332e+03 -5.979951e+03 -5.571837e+02 1.359452e+04 -1.822235e+03 -1.897493e+03 2.126433e+03 -7.491665e+02 2.365703e+03 2.307090e+03 -5.868369e+02 -1.238479e+02 -6.267378e+02 -3.467200e+01 -3.807002e+02 -2.685565e+02 4.989434e+01 -1.263700e+02 -4.485231e+01 -2.312339e+01 5.201794e+00 6.016876e+00 -1.449130e+02 2.909690e+01 -2.987982e+00 -1.228725e+01 5.160622e+00 7.440181e+00 -2.165276e+00 -5.583101e+00 8.128457e-01 8.656438e-02 2.990643e+00 -5.991294e+00 -1.114569e-01 -6.420097e-01 -2.349260e+00 -2.542715e-01 9.220607e-01 -8.873855e-01 1.081310e-01 6.199438e-02 -1.707051e-02 5.174377e-03 -1.702153e-01 
0.000000e+00 7.535659e+05 1.000000e-01 9.100735e+06 -5.557259e+05 -4.740450e+05 1.981326e+04 -3.870760e+04 8.928474e+03 4.225432e+03 -4.430795e+04 5.021887e+03 -6.612064e+03 -7.652876e+03 1.259345e+01 1.107174e+04 4.507682e+03 -2.675893e+02 5.996690e+02 8.317293e+02 4.099097e+02 8.426818e+00 -2.335922e+02 1.159505e+03 -9.928599e+02 -4.564088e+02 3.352649e+02 3.238929e+02 -2.640817e+01 3.558791e+01 -2.733054e+00 4.707942e+01 -1.619881e+00 -6.612815e+00 8.029151e+00 1.107499e+00 -1.867801e+00 -1.463924e+00 -5.955361e-01 1.354534e-01 -1.650864e-01 -4.005662e-01 -4.855811e-01 4.174599e-01 3.734317e-01 -5.375409e-02 1.127026e-01 2.456888e-02 -2.073235e-02 2.551166e-04 1.682697e-02 -1.307797e-02 -3.157747e-02 
0.000000e+00 4.754680e+04 6.000000e-01 5.551090e+05 4.714940e+04 1.182765e+04 1.569145e+03 -2.302709e+03 -2.171853e+03 -2.238610e+03 -4.134285e+02 9.505968e+03 2.473160e+02 1.667495e+03 -5.246959e+02 1.147660e+02 -2.248595e+03 -1.291670e+02 1.010424e+03 1.073364e+01 1.961569e+02 4.484662e+02 1.108924e+02 -3.544924e+02 -1.712711e+02 -3.363035e+02 -2.631987e+01 6.141260e+00 1.055944e+01 3.653955e+01 4.521821e+01 3.925796e+00 -9.096607e+00 2.531508e+01 -9.180833e+00 6.226012e+00 -7.283883e-01 -4.763356e+00 1.232570e+00 -2.810340e+00 -3.629587e-02 2.614249e-01 -2.034007e-01 -8.907456e-01 -3.014086e-01 6.615241e-02 -2.241336e-01 -3.017562e-01 1.300002e-01 -5.563802e-02 -1.007514e-02 8.721237e-02 1.931900e-02 
0.000000e+00 3.000000e+05 4.500000e-01 3.547404e+06 3.018005e+05 -1.814378e+05 9.109673e+03 1.657054e+04 -3.618416e+02 1.650584e+04 -1.792766e+04 9.382392e+03 -4.028239e+03 -1.276241e+02 -3.110221e+03 -2.723417e+03 -4.268388e+02 -1.031026e+03 -6.000274e+02 -5.119309e+01 6.534096e+02 -1.750761e+02 2.529304e+02 -2.813471e+02 1.646624e+02 -1.606609e+01 -2.729600e+01 1.068352e+02 5.346444e+01 -2.767880e+01 -3.629184e+01 1.116905e+01 -1.396884e+01 -1.383698e+01 -7.794745e+00 -1.099468e+01 2.295811e+00 -2.538117e-01 3.254704e+00 -1.494822e-01 -1.647966e+00 -2.178113e+00 1.775626e+00 6.686868e-01 -6.661497e-02 3.906140e-01 -3.407078e-01 1.556408e-01 -9.215875e-02 -1.773042e-01 -2.228831e-02 6.998051e-02 -5.157774e-03 
0.000000e+00 1.194322e+05 4.500000e-01 1.405172e+06 1.190035e+05 -7.157346e+04 3.510002e+03 6.380023e+03 -3.120662e+02 6.870568e+03 -7.077861e+03 1.032174e+04 -1.191145e+03 7.703591e+02 -1.757227e+03 -1.006617e+03 -1.892693e+03 -6.242030e+02 6.962224e+02 4.437957e+00 4.388685e+02 2.119840e+01 4.026606e+02 -8.395137e+01 1.821616e+02 -2.877298e+02 2.319544e+00 2.818594e+01 -1.131571e+01 -2.322011e+01 -1.834427e+01 1.861954e+01 -1.634819e+01 -1.279290e+01 -9.901548e+00 3.007910e-01 5.297212e+00 3.397430e+00 1.638039e-01 2.854650e+00 2.275161e+00 1.311265e+00 -2.921356e-01 9.611593e-01 4.083662e-01 -5.241530e-01 5.088133e-01 -2.126525e-01 1.338661e-01 1.379791e-01 -5.328226e-02 -7.646629e-03 8.412587e-03 
0.000000e+00 1.503562e+06 1.500000e-01 1.812990e+07 -8.273120e+05 -1.327971e+06 6.073813e+04 -2.847413e+04 8.543397e+04 -6.636655e+04 -5.614158e+04 -9.913455e+03 -4.932740e+03 -1.132111e+04 3.611634e+03 6.834327e+03 -8.793802e+03 2.466903e+03 6.312259e+02 -1.871492e+03 4.780322e+02 -9.181920e+02 -6.043133e+01 -6.658662e+02 2.199379e+02 1.405078e+02 -1.495879e+02 -1.557249e+02 4.764745e+00 6.348214e+00 -8.253881e+00 -3.868194e+01 1.556108e+00 -2.630746e-01 -4.484722e+00 5.192445e-02 8.518278e-02 1.571805e-02 2.716117e-02 6.583322e-03 -5.348099e-03 1.153976e-02 -1.889748e-04 1.956142e-04 3.086340e-04 -9.814198e-06 1.322910e-04 9.472269e-05 -8.899765e-06 1.493895e-06 -5.167429e-05 -1.194739e-05 2.169106e-05 
0.000000e+00 1.503562e+06 9.000000e-01 1.819918e+07 -8.126888e+05 8.478100e+05 2.389769e+04 9.270969e+04 -3.257478e+04 -2.767909e+04 2.588873e+03 -9.269818e+02 -1.068445e+04 -8.095671e+03 6.347009e+03 -5.089207e+03 1.695012e+03 -1.644122e+03 5.923016e+03 -3.607938e+02 6.609468e+01 4.778850e+02 5.592819e+02 6.845226e+01 -1.081533e+02 5.292743e+02 9.120833e+01 6.345492e+01 1.794670e+02 -2.031675e+01 -1.924797e+01 -2.090452e+01 -2.756992e+00 1.023337e+01 -2.934132e+00 6.868668e+00 -2.258804e+00 2.614558e+00 -3.293487e+00 3.723341e+00 -1.107467e+00 -2.076336e-01 -1.752219e+00 -2.468113e-01 8.213739e-01 -2.892521e-01 -2.752467e-02 -2.696465e-01 7.623344e-02 -4.102251e-01 -1.096479e-01 1.297910e-03 2.160783e-02 
0.000000e+00 2.382985e+06 1.000000e-01 2.879561e+07 -1.759462e+06 -1.510290e+06 -2.229573e+05 -1.442561e+05 1.956232e+04 2.766239e+04 4.105876e+04 4.288236e+03 -1.495327e+04 7.553872e+03 2.120313e+03 -4.972861e+03 7.910537e+02 -7.432393e+02 -3.953838e+02 1.959146e+01 -8.085042e+01 -1.376192e+01 -3.427941e+01 8.168141e+00 1.600145e+01 -1.288484e+01 9.042248e-02 -3.915427e-01 1.205191e-01 9.095729e-02 1.718198e-01 -7.141226e-02 5.309343e-03 1.035523e-03 -1.414784e-03 -6.173766e-03 -2.552364e-05 9.385369e-05 -5.638716e-04 7.375313e-04 -1.464759e-04 -5.998029e-04 -2.437965e-04 -1.537014e-04 -3.952844e-05 8.935494e-05 -3.716107e-05 -2.877831e-05 2.700155e-07 7.528515e-06 -5.691497e-06 3.052168e-06 -2.410791e-06 
0.000000e+00 1.892872e+05 4.000000e-01 2.236298e+06 1.570559e+05 -1.597260e+05 1.325184e+04 1.032520e+04 -2.467827e+02 1.728593e+04 -2.328109e+03 9.555188e+03 -1.613389e+03 1.723070e+03 -1.515002e+03 -7.431287e+02 -2.229509e+03 1.276329e+03 1.944651e+02 -1.452518e+02 4.523376e+02 1.327342e+02 8.664820e+02 3.364888e+02 5.455756e+01 -8.321974e+01 -7.574301e-01 -5.100068e+00 2.760409e+01 -3.616028e+01 -3.695549e+01 2.394416e+01 -4.013272e+00 -2.509164e+01 -4.299558e+00 -6.543454e+00 1.695955e+00 2.936204e+00 -3.555914e+00 -2.543726e+00 -1.107432e+00 3.010886e-01 -4.134958e-01 2.273027e-02 -1.295937e+00 -1.109647e+00 -5.909977e-01 -4.005384e-01 -1.104443e-01 -1.007293e-01 3.207008e-02 -1.250644e-01 -4.744944e-02 
