9640 300 50 965

4.271126e+07 2.536864e+06 2.266081e+06 1.762003e+05 1.522929e+05 1.418966e+05 1.216012e+05 5.317910e+04 4.117687e+04 2.122063e+04 1.778771e+04 1.384399e+04 1.183899e+04 8.851928e+03 5.444708e+03 2.704069e+03 2.078778e+03 1.975922e+03 1.645641e+03 1.610364e+03 1.122310e+03 6.983721e+02 3.353088e+02 3.186778e+02 2.728742e+02 1.994740e+02 1.667328e+02 9.735379e+01 7.569794e+01 6.654440e+01 4.650080e+01 2.471895e+01 1.992226e+01 1.611068e+01 1.408641e+01 1.311052e+01 1.073835e+01 6.686569e+00 4.311766e+00 3.475659e+00 2.894729e+00 2.417705e+00 2.295200e+00 1.471418e+00 5.382549e-01 3.841020e-01 2.916873e-01 2.652542e-01 2.353972e-01 2.242182e-01 
1.986189e+03 6.026182e+02 5.558778e+02 1.469700e+02 1.326870e+02 5.096302e+01 3.864575e+01 1.772393e+01 1.390873e+01 1.284908e+01 1.143356e+01 9.435237e+00 9.105145e+00 8.539783e+00 8.091708e+00 7.563814e+00 7.408907e+00 6.677410e+00 6.477094e+00 6.144268e+00 5.577316e+00 5.397801e+00 4.274226e+00 3.721645e+00 3.545761e+00 3.166583e+00 2.876564e+00 2.563030e+00 2.466125e+00 2.109000e+00 1.839334e+00 1.475989e+00 1.424963e+00 1.398616e+00 1.290462e+00 1.237751e+00 1.166336e+00 1.105296e+00 1.028304e+00 1.019064e+00 1.018042e+00 9.313118e-01 9.224578e-01 8.435316e-01 7.875792e-01 7.608354e-01 7.430686e-01 7.309077e-01 7.274743e-01 6.691121e-01 6.546482e-01 6.472945e-01 6.332425e-01 5.904271e-01 5.704577e-01 5.522197e-01 5.308941e-01 5.063227e-01 4.859105e-01 4.696721e-01 4.647542e-01 4.549510e-01 4.488835e-01 4.426568e-01 4.338706e-01 4.154736e-01 3.863157e-01 3.641836e-01 3.581169e-01 3.232932e-01 3.197466e-01 2.996068e-01 2.761758e-01 2.595341e-01 2.440400e-01 2.409128e-01 2.147161e-01 2.121475e-01 2.006601e-01 1.848486e-01 1.773629e-01 1.678340e-01 1.567554e-01 1.532080e-01 1.453091e-01 1.421858e-01 1.404845e-01 1.343975e-01 1.340324e-01 1.320118e-01 1.302154e-01 1.244101e-01 1.163460e-01 1.157451e-01 1.137211e-01 1.130937e-01 1.104774e-01 1.044288e-01 1.023217e-01 1.020810e-01 9.436193e-02 9.126163e-02 8.200256e-02 8.160179e-02 7.960221e-02 7.745629e-02 7.219732e-02 7.079038e-02 6.955007e-02 6.575110e-02 6.475889e-02 6.435167e-02 6.260797e-02 6.018010e-02 5.840065e-02 5.783093e-02 5.688610e-02 5.415915e-02 5.329367e-02 5.241956e-02 5.011792e-02 4.915352e-02 4.865626e-02 4.718677e-02 4.584048e-02 4.248229e-02 4.039379e-02 3.903715e-02 3.777156e-02 3.620566e-02 3.378835e-02 3.312457e-02 3.128542e-02 2.986632e-02 2.893874e-02 2.883103e-02 2.861868e-02 2.726771e-02 2.655829e-02 2.634290e-02 2.544432e-02 2.455243e-02 2.337116e-02 2.260978e-02 2.150015e-02 2.123282e-02 2.068586e-02 2.021302e-02 1.993937e-02 1.961452e-02 1.878247e-02 1.775159e-02 1.690933e-02 1.662359e-02 1.648368e-02 1.582303e-02 1.532040e-02 1.511220e-02 1.482631e-02 1.427651e-02 1.378080e-02 1.337035e-02 1.322717e-02 1.211750e-02 1.177739e-02 1.151900e-02 1.094531e-02 1.082035e-02 1.030075e-02 1.024693e-02 9.608792e-03 9.299372e-03 9.067613e-03 8.982093e-03 8.924478e-03 8.620955e-03 8.494034e-03 8.217200e-03 8.106091e-03 8.023894e-03 7.690014e-03 7.596940e-03 7.290549e-03 7.082091e-03 7.011549e-03 6.773458e-03 6.414283e-03 6.114226e-03 5.984486e-03 5.714245e-03 5.545420e-03 5.461218e-03 5.373346e-03 5.316707e-03 5.133360e-03 5.126074e-03 4.949916e-03 4.879930e-03 4.753721e-03 4.574632e-03 4.330370e-03 4.310196e-03 4.277071e-03 4.209150e-03 4.105087e-03 3.953398e-03 3.871302e-03 3.744904e-03 3.653947e-03 3.566333e-03 3.527961e-03 3.429505e-03 3.322570e-03 3.210705e-03 3.110095e-03 3.021934e-03 3.009937e-03 3.005390e-03 2.897255e-03 2.851671e-03 2.772090e-03 2.713570e-03 2.648113e-03 2.604669e-03 2.523932e-03 2.447933e-03 2.393631e-03 2.214355e-03 2.193181e-03 2.113378e-03 2.105868e-03 1.978485e-03 1.955791e-03 1.870607e-03 1.837140e-03 1.817578e-03 1.739388e-03 1.711008e-03 1.665588e-03 1.596331e-03 1.563920e-03 1.526725e-03 1.510001e-03 1.471986e-03 1.451792e-03 1.393904e-03 1.293616e-03 1.262183e-03 1.235369e-03 1.222683e-03 1.169424e-03 1.143441e-03 1.106811e-03 1.089433e-03 1.073816e-03 1.051993e-03 1.046682e-03 1.039038e-03 1.015127e-03 9.977664e-04 9.560741e-04 9.521615e-04 9.365840e-04 9.120299e-04 8.978190e-04 8.734260e-04 8.510990e-04 8.387462e-04 7.952930e-04 7.937695e-04 7.647822e-04 7.467522e-04 7.330726e-04 6.971098e-04 6.888088e-04 6.823808e-04 6.536653e-04 6.412439e-04 6.350955e-04 6.189489e-04 6.063261e-04 5.994199e-04 5.926116e-04 5.703480e-04 5.575928e-04 5.403854e-04 5.278977e-04 5.194173e-04 5.101661e-04 4.934608e-04 4.776844e-04 4.688167e-04 4.632103e-04 4.538624e-04 4.421483e-04 4.388187e-04 4.310857e-04 4.212204e-04 4.057704e-04 3.997375e-04 

3731 970 2708 1030 452 2410 986 5971 3930 3706 3973 4024 1006 827 412 707 4013 6030 4026 3827 739 1026 4237 3950 3857 4010 3696 2428 3772 6010 3988 570 2467 3785 5772 4219 1012 5652 3943 626 6012 4235 5665 428 3776 788 2453 5669 2429 2730 3908 2469 826 3946 4211 4203 3861 509 5986 3909 1018 4215 5785 3899 5749 3972 5670 2491 961 490 3710 995 466 2534 3665 745 4016 993 5707 5710 4011 5943 1008 984 4029 1036 5610 1038 772 4012 963 3670 3669 5650 3668 3865 3982 2770 429 2811 530 3811 3971 747 5651 2772 5789 6011 3989 819 5653 2709 469 828 3691 6029 784 533 2468 4223 731 2776 5970 5733 2740 2490 3931 1024 2786 3650 3949 583 5909 2695 549 2450 4231 2788 6013 2829 2810 749 4164 770 4221 748 3651 2692 1016 774 3933 5691 701 3652 732 2508 4207 531 4209 976 1034 5949 547 2412 2539 4021 5930 664 3892 576 3990 4027 5750 3741 3974 5990 588 5989 708 2620 2411 1002 3789 5658 5668 3948 2616 4227 974 611 968 5690 2459 5692 3854 629 2570 811 787 789 3869 491 4175 981 2531 5932 3932 771 656 2749 540 2451 411 709 5709 620 780 5731 743 999 4239 972 730 650 812 495 690 427 4217 4170 1032 507 2507 2627 2625 2530 691 1010 693 4229 4193 3978 3852 2425 1004 4030 1028 5732 810 3749 4188 2509 979 4201 2827 450 1014 3890 735 2571 457 7650 4225 451 966 815 4213 410 462 830 4018 823 997 3748 4028 991 4014 2731 829 1000 3733 4233 989 2503 3985 3970 5972 6070 468 1020 3690 613 2629 5811 2611 1022 777 2789 3936 668 
370 371 372 387 388 389 409 410 411 412 417 422 424 425 426 427 428 429 430 449 450 451 452 455 456 457 462 464 465 466 467 468 469 470 489 490 491 492 493 495 496 497 500 501 502 505 506 507 508 509 510 530 531 532 533 535 536 540 541 543 544 545 547 548 549 570 571 572 573 575 576 580 583 584 585 586 587 588 589 610 611 612 613 614 616 617 620 621 623 624 625 626 627 628 629 649 650 651 652 653 654 656 657 658 659 660 661 664 665 666 667 668 669 689 690 691 692 693 695 696 698 699 701 702 703 704 705 706 707 708 709 710 729 730 731 732 733 734 735 736 737 738 739 740 741 742 743 744 745 746 747 748 749 750 769 770 771 772 773 774 775 776 777 778 779 780 781 782 783 784 785 786 787 788 789 790 809 810 811 812 813 814 815 816 817 818 819 820 821 823 824 825 826 827 828 829 830 850 851 852 855 859 863 866 867 868 869 870 921 923 924 926 928 929 930 932 934 935 936 939 941 944 946 947 948 949 951 952 953 955 957 959 960 961 962 963 964 965 966 967 968 969 970 971 972 973 974 975 976 977 978 979 980 981 982 983 984 985 986 987 988 989 990 991 992 993 994 995 996 997 998 999 1000 1001 1002 1003 1004 1005 1006 1007 1008 1009 1010 1011 1012 1013 1014 1015 1016 1017 1018 1019 1020 1021 1022 1023 1024 1025 1026 1027 1028 1029 1030 1031 1032 1033 1034 1035 1036 1037 1038 1039 1040 1042 1044 1046 1048 1050 1052 1054 1056 1058 1060 1062 1064 1066 1068 1070 1072 1074 1076 1078 2369 2370 2371 2372 2385 2388 2389 2409 2410 2411 2412 2413 2417 2418 2419 2424 2425 2427 2428 2429 2430 2449 2450 2451 2452 2453 2457 2458 2459 2463 2464 2465 2466 2467 2468 2469 2470 2489 2490 2491 2492 2493 2494 2499 2503 2506 2507 2508 2509 2510 2530 2531 2532 2533 2534 2539 2543 2544 2545 2547 2548 2549 2550 2570 2571 2572 2574 2576 2579 2580 2584 2585 2587 2588 2589 2610 2611 2616 2620 2625 2627 2629 2651 2652 2655 2656 2660 2665 2667 2668 2669 2689 2690 2691 2692 2695 2700 2702 2703 2708 2709 2729 2730 2731 2732 2735 2736 2740 2742 2743 2745 2746 2748 2749 2750 2769 2770 2771 2772 2773 2776 2780 2785 2786 2787 2788 2789 2790 2809 2810 2811 2812 2813 2816 2826 2827 2828 2829 2830 2850 2851 2867 2869 2870 3610 3611 3612 3613 3627 3628 3629 3630 3649 3650 3651 3652 3653 3657 3658 3662 3663 3664 3665 3666 3667 3668 3669 3670 3671 3689 3690 3691 3692 3693 3695 3696 3697 3698 3702 3703 3705 3706 3707 3708 3709 3710 3711 3730 3731 3732 3733 3734 3735 3736 3740 3741 3742 3747 3748 3749 3750 3770 3771 3772 3773 3774 3775 3776 3777 3780 3781 3783 3784 3785 3786 3787 3788 3789 3790 3810 3811 3812 3813 3814 3816 3817 3820 3821 3823 3824 3826 3827 3828 3829 3830 3850 3851 3852 3853 3854 3855 3856 3857 3858 3860 3861 3862 3864 3865 3866 3867 3868 3869 3870 3889 3890 3891 3892 3893 3894 3896 3897 3898 3899 3900 3901 3902 3904 3905 3907 3908 3909 3910 3929 3930 3931 3932 3933 3934 3935 3936 3937 3939 3940 3941 3942 3943 3944 3945 3946 3947 3948 3949 3950 3951 3969 3970 3971 3972 3973 3974 3975 3976 3977 3978 3979 3980 3981 3982 3983 3984 3985 3986 3987 3988 3989 3990 3991 4009 4010 4011 4012 4013 4014 4015 4016 4017 4018 4019 4020 4021 4022 4023 4024 4025 4026 4027 4028 4029 4030 4031 4050 4051 4052 4053 4055 4056 4059 4060 4063 4064 4066 4067 4068 4069 4070 4071 4160 4161 4162 4163 4164 4165 4166 4167 4168 4169 4170 4171 4172 4173 4174 4175 4176 4177 4179 4180 4181 4182 4184 4185 4186 4187 4188 4189 4190 4191 4192 4193 4194 4195 4196 4197 4198 4199 4200 4201 4202 4203 4204 4205 4206 4207 4208 4209 4210 4211 4212 4213 4214 4215 4216 4217 4218 4219 4220 4221 4222 4223 4224 4225 4226 4227 4228 4229 4230 4231 4232 4233 4234 4235 4236 4237 4238 4239 4240 4241 4242 4243 4244 4245 4246 4247 4248 4249 4250 4251 4252 4253 4254 4255 4256 4257 4258 4259 4260 4261 4262 4263 4264 4265 4266 4267 4268 4269 4270 4271 4272 4273 4274 4275 4276 4277 4278 4279 5609 5610 5611 5612 5613 5625 5626 5628 5629 5630 5649 5650 5651 5652 5653 5654 5657 5658 5659 5660 5664 5665 5666 5667 5668 5669 5670 5671 5689 5690 5691 5692 5693 5694 5699 5700 5703 5704 5706 5707 5708 5709 5710 5711 5730 5731 5732 5733 5734 5735 5739 5740 5743 5744 5747 5748 5749 5750 5751 5770 5771 5772 5773 5774 5775 5779 5780 5784 5785 5786 5788 5789 5790 5810 5811 5812 5816 5817 5820 5821 5825 5826 5827 5828 5829 5830 5851 5852 5856 5857 5860 5861 5865 5866 5867 5868 5869 5870 5892 5893 5895 5896 5908 5909 5910 5929 5930 5931 5932 5933 5935 5936 5940 5941 5942 5943 5944 5948 5949 5950 5969 5970 5971 5972 5973 5976 5977 5980 5981 5985 5986 5987 5988 5989 5990 5991 6009 6010 6011 6012 6013 6014 6016 6017 6026 6027 6028 6029 6030 6031 6050 6051 6052 6067 6068 6069 6070 6071 

-1.334889e-06 -4.579157e-08 8.293464e-09 -1.380105e-08 3.170799e-08 5.922680e-08 -3.388312e-08 3.040664e-07 6.824547e-07 8.971082e-08 4.614083e-08 6.496371e-08 -1.512013e-07 6.548213e-08 -1.701685e-07 -1.113087e-08 -1.571370e-08 -4.033247e-08 7.593204e-09 1.561150e-08 -1.424102e-08 5.286197e-08 -2.031303e-08 5.392834e-09 -9.451623e-09 -5.582094e-09 -8.517889e-10 5.079941e-09 -5.979326e-09 8.092071e-09 -2.152156e-08 2.015412e-08 -3.933346e-08 -7.472164e-08 -3.584917e-08 7.671143e-08 2.075325e-09 -4.517211e-08 -3.762221e-09 5.877870e-09 4.079315e-09 -2.110473e-09 4.013161e-09 -5.328937e-09 -4.220029e-08 1.371177e-08 -1.028767e-08 8.514411e-09 -2.435881e-08 -1.784913e-08 
-4.579157e-08 -2.846634e-06 2.492863e-07 3.398220e-08 -1.639254e-08 -1.772715e-09 -4.366206e-09 -1.226056e-07 -2.173721e-07 -2.314212e-08 -1.929361e-08 -2.429469e-08 7.746293e-08 -1.125600e-08 3.890662e-08 -6.982752e-09 -2.372425e-07 -1.002910e-07 8.887617e-08 2.720726e-08 1.087250e-07 5.010327e-08 1.142857e-09 1.463731e-08 2.427774e-08 -8.562892e-09 6.826207e-09 -1.952377e-09 -1.076496e-09 -3.486750e-09 2.008108e-08 -9.123908e-09 1.749964e-08 5.264610e-08 3.076860e-08 -4.267640e-08 -7.424960e-11 -5.337528e-08 -1.242261e-07 -1.508321e-07 -3.044791e-07 3.310245e-07 -1.734198e-07 1.129467e-07 4.375866e-08 -7.495931e-08 -3.594168e-08 -2.673776e-08 -2.384261e-08 2.498619e-08 
8.293464e-09 2.492863e-07 -1.435826e-06 1.433920e-07 1.476697e-08 6.366942e-08 -7.220182e-08 -3.415139e-08 4.880176e-08 2.497853e-08 2.611368e-08 4.103027e-08 4.039671e-08 1.101867e-07 6.480917e-08 -9.117905e-08 -1.455783e-06 -3.027441e-07 3.210653e-07 -3.176399e-07 4.185012e-07 2.095961e-07 5.235773e-08 9.502111e-08 1.694827e-07 -6.201243e-08 -3.453413e-09 6.681076e-09 9.148045e-09 9.987662e-08 2.668612e-08 -1.470846e-08 2.400534e-09 -2.743961e-08 8.556535e-09 9.653480e-10 1.954038e-08 1.131218e-09 -2.508920e-08 2.433176e-08 4.236561e-08 -1.705264e-07 -6.900550e-08 2.244288e-07 -3.072873e-08 2.932778e-08 -1.535557e-08 -3.346977e-08 3.324078e-10 -3.648368e-08 
-1.380105e-08 3.398220e-08 1.433920e-07 -2.186318e-06 4.750503e-08 2.040231e-07 -1.458341e-07 -6.924301e-08 -7.300484e-08 9.723889e-09 1.819890e-09 3.780212e-08 -5.411324e-08 5.725551e-08 -2.519076e-08 -1.297605e-08 -1.426734e-07 -1.794547e-08 4.022079e-09 -4.690013e-08 4.438065e-09 1.930454e-08 2.779381e-08 1.684536e-08 1.132994e-07 1.534028e-08 7.752508e-08 1.094990e-07 1.609775e-07 -1.008952e-06 -3.025116e-07 1.584083e-07 -2.775639e-07 1.421770e-07 -4.426069e-07 -2.924097e-07 -1.022288e-07 -9.733458e-08 1.048279e-07 4.521998e-08 2.545773e-08 9.781736e-08 3.226411e-08 -1.069874e-07 1.707362e-08 -1.188385e-08 -1.208234e-08 1.349241e-09 2.871851e-09 1.409223e-08 
